DateZebrabox,Plate,Well,PTZ,Group,Genotype,Genotype2,TotalMovement,N_events,MaxSpeed,N_HSE,N_HSE_permin
2022.10.12,2,Loc03,2.5,GPR89,gpr89KO,gpr89KO,7733.634,123,72.29345603,22,0.366666667
2022.10.12,2,Loc04,2.5,GPR89,gpr89KO,gpr89KO,7632.327,150,58.44668008,24,0.4
2022.10.12,2,Loc05,2.5,GPR89,gpr89KO,gpr89KO,5109.408,49,76.938,15,0.25
2022.10.12,2,Loc06,2.5,GPR89,gpr89KO,gpr89KO,6227.703,123,32.169,1,0.016666667
2022.10.12,2,Loc07,2.5,GPR89,gpr89KO,gpr89KO,9818.366,157,47.072,25,0.416666667
2022.10.12,2,Loc08,2.5,GPR89,gpr89KO,gpr89KO,5769.469,84,67.35564436,10,0.166666667
2022.10.12,2,Loc09,2.5,GPR89,gpr89KO,gpr89KO,6240.77,96,95.278,22,0.366666667
2022.10.12,2,Loc10,2.5,GPR89,gpr89KO,gpr89KO,5660.254,129,65.783,8,0.133333333
2022.10.12,2,Loc11,2.5,GPR89,gpr89KO,gpr89KO,4420.952,69,87.672,1,0.016666667
2022.10.12,2,Loc12,2.5,GPR89,gpr89KO,gpr89KO,6607.895,107,72.569,21,0.35
2022.10.12,2,Loc13,2.5,GPR89,gpr89KO,gpr89KO,3499.3,84,13.0543162,0,0
2022.10.12,2,Loc14,2.5,GPR89,gpr89KO,gpr89KO,4429.292,34,86.946,10,0.166666667
2022.10.12,2,Loc15,2.5,GPR89,gpr89KO,gpr89KO,6534.301,108,60.146,20,0.333333333
2022.10.12,2,Loc16,2.5,GPR89,gpr89KO,gpr89KO,7512.64,127,51.267,22,0.366666667
2022.10.12,2,Loc17,2.5,GPR89,gpr89KO,gpr89KO,5032.446,103,25.38,1,0.016666667
2022.10.12,2,Loc18,2.5,GPR89,gpr89KO,gpr89KO,4901.229,53,70.5776699,15,0.25
2022.10.12,2,Loc19,2.5,GPR89,gpr89KO,gpr89KO,2724.392,23,23.74022066,1,0.016666667
2022.10.12,2,Loc20,2.5,GPR89,gpr89KO,gpr89KO,7413.964,119,69.051,17,0.283333333
2022.10.12,2,Loc21,2.5,GPR89,gpr89KO,gpr89KO,3953.272,37,44.463,8,0.133333333
2022.10.12,2,Loc22,2.5,GPR89,gpr89KO,gpr89KO,2844.632,21,5.065911432,0,0
2022.10.12,2,Loc23,2.5,GPR89,gpr89KO,gpr89KO,3735.798,36,48.89032901,2,0.033333333
2022.10.12,2,Loc24,2.5,GPR89,gpr89KO,gpr89KO,4034.688,58,71.67224409,4,0.066666667
2022.10.12,2,Loc25,2.5,GPR89,GPR89B,GPR89B,3818.336,27,54.177,6,0.1
2022.10.12,2,Loc26,2.5,GPR89,GPR89B,GPR89B,3688.32,50,79.22477522,5,0.083333333
2022.10.12,2,Loc27,2.5,GPR89,GPR89B,GPR89B,6170.561,54,84.95608782,22,0.366666667
2022.10.12,2,Loc28,2.5,GPR89,GPR89B,GPR89B,4358.157,66,6.822,0,0
2022.10.12,2,Loc29,2.5,GPR89,GPR89B,GPR89B,6445.772,45,61.097,29,0.483333333
2022.10.12,2,Loc30,2.5,GPR89,GPR89B,GPR89B,5443.945,33,86.15584416,19,0.316666667
2022.10.12,2,Loc31,2.5,GPR89,GPR89B,GPR89B,5080.554,31,91.62,15,0.25
2022.10.12,2,Loc32,2.5,GPR89,GPR89B,GPR89B,0,0,91.62,0,0
2022.10.12,2,Loc33,2.5,GPR89,GPR89B,GPR89B,7366.587,51,102.253,30,0.5
2022.10.12,2,Loc34,2.5,GPR89,GPR89B,GPR89B,3463.343,21,42.148,4,0.066666667
2022.10.12,2,Loc35,2.5,GPR89,GPR89B,GPR89B,6406.405,29,97.949,21,0.35
2022.10.12,2,Loc36,2.5,GPR89,GPR89B,GPR89B,5887.616,47,73.7754491,24,0.4
2022.10.12,2,Loc37,2.5,GPR89,GPR89B,GPR89B,9374.29,95,66.107,34,0.566666667
2022.10.12,2,Loc38,2.5,GPR89,GPR89B,GPR89B,7263.002,54,62.55,30,0.5
2022.10.12,2,Loc39,2.5,GPR89,GPR89B,GPR89B,6990.573,55,84.076,31,0.516666667
2022.10.12,2,Loc40,2.5,GPR89,GPR89B,GPR89B,5579.447,48,89.275,17,0.283333333
2022.10.12,2,Loc41,2.5,GPR89,GPR89B,GPR89B,7357.874,48,86.112,25,0.416666667
2022.10.12,2,Loc42,2.5,GPR89,GPR89B,GPR89B,7494.909,51,73.96595331,27,0.45
2022.10.12,2,Loc43,2.5,GPR89,GPR89B,GPR89B,6494.964,50,81.301,24,0.4
2022.10.12,2,Loc44,2.5,GPR89,GPR89B,GPR89B,3587.516,56,9.302,0,0
2022.10.12,2,Loc45,2.5,GPR89,GPR89B,GPR89B,4770.014,117,13.798,0,0
2022.10.12,2,Loc46,2.5,GPR89,GPR89B,GPR89B,2961.11,72,12.639,0,0
2022.10.12,2,Loc47,2.5,GPR89,GPR89B,GPR89B,4681.534,34,77.826,11,0.183333333
2022.10.12,2,Loc48,2.5,GPR89,GPR89B,GPR89B,7599.199,95,68.4366768,33,0.55
2022.10.12,2,Loc49,2.5,control,eGFP,control,5919.324,69,59.69469469,29,0.483333333
2022.10.12,2,Loc50,2.5,control,eGFP,control,4454.96,41,73.954,17,0.283333333
2022.10.12,2,Loc51,2.5,control,eGFP,control,3742.513,46,26.52,2,0.033333333
2022.10.12,2,Loc52,2.5,control,eGFP,control,5814.033,70,57.79141717,15,0.25
2022.10.12,2,Loc53,2.5,control,eGFP,control,3462.743,57,22.802,0,0
2022.10.12,2,Loc54,2.5,control,eGFP,control,4417.29,65,35.854,10,0.166666667
2022.10.12,2,Loc55,2.5,control,eGFP,control,4879.806,67,61.727,6,0.1
2022.10.12,2,Loc56,2.5,control,eGFP,control,3452.277,81,13.433,0,0
2022.10.12,2,Loc57,2.5,control,eGFP,control,4922.702,34,69.90329013,13,0.216666667
2022.10.12,2,Loc58,2.5,control,eGFP,control,3842.515,29,40.73735409,6,0.1
2022.10.12,2,Loc59,2.5,control,eGFP,control,5360.636,90,13.20077595,0,0
2022.10.12,2,Loc60,2.5,control,eGFP,control,5763.16,84,46.514,23,0.383333333
2022.10.12,2,Loc61,2.5,control,eGFP,control,4729.479,65,92.21096174,10,0.166666667
2022.10.12,2,Loc62,2.5,control,eGFP,control,3728.705,34,29.764,1,0.016666667
2022.10.12,2,Loc63,2.5,control,eGFP,control,3223.649,10,54.613,4,0.066666667
2022.10.12,2,Loc64,2.5,control,eGFP,control,4589.489,43,67.557,12,0.2
2022.10.12,2,Loc65,2.5,control,eGFP,control,5376.31,101,30.124,1,0.016666667
2022.10.12,2,Loc66,2.5,control,eGFP,control,4.971,0,30.124,0,0
2022.10.12,2,Loc67,2.5,control,eGFP,control,3986.76,52,38.79440258,6,0.1
2022.10.12,2,Loc68,2.5,control,eGFP,control,4452.329,79,27.562,1,0.016666667
2022.10.12,2,Loc69,2.5,control,eGFP,control,4480.458,57,62.85422741,10,0.166666667
2022.10.12,2,Loc70,2.5,control,eGFP,control,5099.362,37,55.099,16,0.266666667
2022.10.12,2,Loc71,2.5,control,eGFP,control,4008.45,46,41.992,2,0.033333333
2022.10.12,2,Loc72,2.5,control,eGFP,control,4282.367,55,59.651,2,0.033333333
2022.10.12,2,Loc73,2.5,control,scrambled,control,6035.196,78,75.77,19,0.316666667
2022.10.12,2,Loc74,2.5,control,scrambled,control,4044.367,61,27.70278638,2,0.033333333
2022.10.12,2,Loc75,2.5,control,scrambled,control,3647.347,46,45.52449568,7,0.116666667
2022.10.12,2,Loc76,2.5,control,scrambled,control,5924.017,60,78.038,20,0.333333333
2022.10.12,2,Loc77,2.5,control,scrambled,control,6183.053,72,63.27883651,27,0.45
2022.10.12,2,Loc78,2.5,control,scrambled,control,3901.386,30,89.263,4,0.066666667
2022.10.12,2,Loc79,2.5,control,scrambled,control,4596.392,61,67.02268041,7,0.116666667
2022.10.12,2,Loc80,2.5,control,scrambled,control,4926.845,56,55.40621651,7,0.116666667
2022.10.12,2,Loc81,2.5,control,scrambled,control,4495.922,31,48.381,6,0.1
2022.10.12,2,Loc82,2.5,control,scrambled,control,5528.459,91,64.27127127,6,0.1
2022.10.12,2,Loc83,2.5,control,scrambled,control,4486.755,66,57.95596869,12,0.2
2022.10.12,2,Loc84,2.5,control,scrambled,control,863.144,1,1.299,0,0
2022.10.12,2,Loc85,2.5,control,scrambled,control,6174.244,118,52.59621137,11,0.183333333
2022.10.12,2,Loc86,2.5,control,scrambled,control,9550.441,67,47.69238683,23,0.383333333
2022.10.12,2,Loc87,2.5,control,scrambled,control,4751.729,79,47.94,9,0.15
2022.10.12,2,Loc88,2.5,control,scrambled,control,3823.956,60,37.617,5,0.083333333
2022.10.12,2,Loc89,2.5,control,scrambled,control,2954.538,30,53.83416583,4,0.066666667
2022.10.12,2,Loc90,2.5,control,scrambled,control,3904.642,45,34.87689203,1,0.016666667
2022.10.12,2,Loc91,2.5,control,scrambled,control,5103.131,44,65.855,20,0.333333333
2022.10.12,2,Loc92,2.5,control,scrambled,control,3374.446,48,38.1879845,2,0.033333333
2022.10.12,2,Loc93,2.5,control,scrambled,control,3867.336,57,66.605,5,0.083333333
2022.10.12,2,Loc94,2.5,control,scrambled,control,19.59,0,66.605,0,0
2022.10.12,2,Loc95,2.5,control,scrambled,control,14061.049,147,23.0495356,1,0.016666667
2022.10.12,2,Loc96,2.5,control,scrambled,control,5511.865,116,51.5964036,8,0.133333333
2022.10.12,3,Loc01,0,GPR89,gpr89KO,gpr89KO,6332.747,155,8.366366366,0,0
2022.10.12,3,Loc02,0,GPR89,gpr89KO,gpr89KO,3160.247,49,13.74497992,0,0
2022.10.12,3,Loc03,0,GPR89,gpr89KO,gpr89KO,5661.221,138,12.718,0,0
2022.10.12,3,Loc04,0,GPR89,gpr89KO,gpr89KO,3421.449,66,7.04860393,0,0
2022.10.12,3,Loc05,0,GPR89,gpr89KO,gpr89KO,3050.107,61,5.21484375,0,0
2022.10.12,3,Loc06,0,GPR89,gpr89KO,gpr89KO,13467.335,68,10.55429162,0,0
2022.10.12,3,Loc07,0,GPR89,gpr89KO,gpr89KO,2913.328,50,4.371628372,0,0
2022.10.12,3,Loc08,0,GPR89,gpr89KO,gpr89KO,2750.127,36,3.456,0,0
2022.10.12,3,Loc09,0,GPR89,gpr89KO,gpr89KO,5830.18,112,10.4828629,0,0
2022.10.12,3,Loc10,0,GPR89,gpr89KO,gpr89KO,3581.933,55,5.832,0,0
2022.10.12,3,Loc11,0,GPR89,gpr89KO,gpr89KO,5812.757,132,26.38727679,1,0.016666667
2022.10.12,3,Loc12,0,GPR89,gpr89KO,gpr89KO,4.085,0,26.38727679,0,0
2022.10.12,3,Loc13,0,GPR89,gpr89KO,gpr89KO,4748.46,118,8.852,0,0
2022.10.12,3,Loc14,0,GPR89,gpr89KO,gpr89KO,6889.652,53,10.159,0,0
2022.10.12,3,Loc15,0,GPR89,gpr89KO,gpr89KO,7025.613,187,11.162,0,0
2022.10.12,3,Loc16,0,GPR89,gpr89KO,gpr89KO,5335.17,164,13.12887113,0,0
2022.10.12,3,Loc17,0,GPR89,gpr89KO,gpr89KO,6938.602,161,19.217,0,0
2022.10.12,3,Loc18,0,GPR89,gpr89KO,gpr89KO,4171.114,124,6.242669363,0,0
2022.10.12,3,Loc19,0,GPR89,gpr89KO,gpr89KO,3052.952,43,5.227,0,0
2022.10.12,3,Loc20,0,GPR89,gpr89KO,gpr89KO,4982.391,136,17.05045409,0,0
2022.10.12,3,Loc21,0,GPR89,gpr89KO,gpr89KO,3819.47,92,4.296224589,0,0
2022.10.12,3,Loc22,0,GPR89,gpr89KO,gpr89KO,3257.073,63,6.121856867,0,0
2022.10.12,3,Loc23,0,GPR89,gpr89KO,gpr89KO,3942.569,107,5.743,0,0
2022.10.12,3,Loc24,0,GPR89,gpr89KO,gpr89KO,12870.915,55,13.16483516,0,0
2022.10.12,3,Loc25,0,GPR89,GPR89B,GPR89B,8889.667,79,23.46686747,1,0.016666667
2022.10.12,3,Loc26,0,GPR89,GPR89B,GPR89B,10974.153,181,80.07575758,6,0.1
2022.10.12,3,Loc27,0,GPR89,GPR89B,GPR89B,632.367,4,3.176470588,0,0
2022.10.12,3,Loc28,0,GPR89,GPR89B,GPR89B,3262.626,65,16.456,0,0
2022.10.12,3,Loc29,0,GPR89,GPR89B,GPR89B,4253.362,162,8.756809339,0,0
2022.10.12,3,Loc30,0,GPR89,GPR89B,GPR89B,3491.807,75,5.893574297,0,0
2022.10.12,3,Loc31,0,GPR89,GPR89B,GPR89B,11439.289,77,25.76746507,1,0.016666667
2022.10.12,3,Loc32,0,GPR89,GPR89B,GPR89B,3318.22,45,7.434738956,0,0
2022.10.12,3,Loc33,0,GPR89,GPR89B,GPR89B,3720.115,130,8.366465863,0,0
2022.10.12,3,Loc34,0,GPR89,GPR89B,GPR89B,2497.726,72,3.081,0,0
2022.10.12,3,Loc35,0,GPR89,GPR89B,GPR89B,1895.044,49,2.755339806,0,0
2022.10.12,3,Loc36,0,GPR89,GPR89B,GPR89B,6475.217,82,16.09539121,0,0
2022.10.12,3,Loc37,0,GPR89,GPR89B,GPR89B,4519.52,140,6.358641359,0,0
2022.10.12,3,Loc38,0,GPR89,GPR89B,GPR89B,2775.479,45,5.465356774,0,0
2022.10.12,3,Loc39,0,GPR89,GPR89B,GPR89B,3042.002,25,5.497502498,0,0
2022.10.12,3,Loc40,0,GPR89,GPR89B,GPR89B,2391.319,44,2.22,0,0
2022.10.12,3,Loc41,0,GPR89,GPR89B,GPR89B,4104.94,106,8.768,0,0
2022.10.12,3,Loc42,0,GPR89,GPR89B,GPR89B,3053.9,49,5.144,0,0
2022.10.12,3,Loc43,0,GPR89,GPR89B,GPR89B,3242.019,66,6.351,0,0
2022.10.12,3,Loc44,0,GPR89,GPR89B,GPR89B,10797.772,52,13.52147852,0,0
2022.10.12,3,Loc45,0,GPR89,GPR89B,GPR89B,2534.203,27,7.202811245,0,0
2022.10.12,3,Loc46,0,GPR89,GPR89B,GPR89B,3105.684,61,9.653614458,0,0
2022.10.12,3,Loc47,0,GPR89,GPR89B,GPR89B,3407.015,104,30.50410959,1,0.016666667
2022.10.12,3,Loc48,0,GPR89,GPR89B,GPR89B,5533.906,170,21.52008032,0,0
2022.10.12,3,Loc49,0,control,eGFP,control,3962.27,100,7.233,0,0
2022.10.12,3,Loc50,0,control,eGFP,control,3416.968,45,8.517525773,0,0
2022.10.12,3,Loc51,0,control,eGFP,control,2779.654,77,9.674698795,0,0
2022.10.12,3,Loc52,0,control,eGFP,control,3778.802,84,8.603501545,0,0
2022.10.12,3,Loc53,0,control,eGFP,control,4872.26,113,8.274274274,0,0
2022.10.12,3,Loc54,0,control,eGFP,control,3141.3,51,8.601,0,0
2022.10.12,3,Loc55,0,control,eGFP,control,3260.331,69,7.806,0,0
2022.10.12,3,Loc56,0,control,eGFP,control,3165.404,60,4.990972919,0,0
2022.10.12,3,Loc57,0,control,scrambled,control,2722.474,42,3.157416751,0,0
2022.10.12,3,Loc58,0,control,scrambled,control,4693.95,176,9.852544133,0,0
2022.10.12,3,Loc59,0,control,scrambled,control,3604.78,108,5.149,0,0
2022.10.12,3,Loc60,0,control,scrambled,control,5627.653,116,13.14851485,0,0
2022.10.12,3,Loc61,0,control,scrambled,control,4102.148,87,5.965,0,0
2022.10.12,3,Loc62,0,control,scrambled,control,4243.593,89,10.993,0,0
2022.10.12,3,Loc63,0,control,scrambled,control,67.795,0,10.993,0,0
2022.10.12,3,Loc64,0,control,scrambled,control,3490.611,118,7.477091633,0,0
2022.10.12,3,Loc65,0,control,scrambled,control,4340.841,85,8.256673511,0,0
2022.10.12,3,Loc66,0,GPR89,gpr89KO,gpr89KO,2759.63,24,3.882410107,0,0
2022.10.12,3,Loc67,0,GPR89,gpr89KO,gpr89KO,3272.905,51,6.144153226,0,0
2022.10.12,3,Loc68,0,GPR89,gpr89KO,gpr89KO,3889.143,91,4.717,0,0
2022.10.12,3,Loc69,0,GPR89,gpr89KO,gpr89KO,5.812,0,4.717,0,0
2022.10.12,3,Loc70,0,GPR89,gpr89KO,gpr89KO,2561.334,19,2.59,0,0
2022.10.12,3,Loc71,0,GPR89,gpr89KO,gpr89KO,3570.859,72,5.645937813,0,0
2022.10.12,3,Loc72,0,GPR89,gpr89KO,gpr89KO,6945.795,129,22.635,0,0
2022.10.12,3,Loc73,0,GPR89,gpr89KO,gpr89KO,4879.444,115,12.25187406,0,0
2022.10.12,3,Loc74,0,GPR89,gpr89KO,gpr89KO,5919.11,122,12.175,0,0
2022.10.12,3,Loc75,0,GPR89,gpr89KO,gpr89KO,3740.17,63,6.852,0,0
2022.10.12,3,Loc76,0,GPR89,gpr89KO,gpr89KO,2774.554,27,5.146176186,0,0
2022.10.12,3,Loc77,0,GPR89,gpr89KO,gpr89KO,3177.71,45,19.82352941,0,0
2022.10.12,3,Loc78,0,GPR89,gpr89KO,gpr89KO,4094.179,166,6.718253968,0,0
2022.10.12,3,Loc79,0,GPR89,gpr89KO,gpr89KO,3752.429,73,8.004,0,0
2022.10.12,3,Loc80,0,GPR89,gpr89KO,gpr89KO,2574.623,26,8.260739261,0,0
2022.10.12,3,Loc81,0,GPR89,GPR89B,GPR89B,2880.511,25,5.52,0,0
2022.10.12,3,Loc82,0,GPR89,GPR89B,GPR89B,3749.327,89,46.55223881,1,0.016666667
2022.10.12,3,Loc83,0,GPR89,GPR89B,GPR89B,554.672,21,5.518518519,0,0
2022.10.12,3,Loc84,0,GPR89,GPR89B,GPR89B,1902.582,26,11.15625,0,0
2022.10.12,3,Loc85,0,GPR89,GPR89B,GPR89B,4967.601,161,8.803516029,0,0
2022.10.12,3,Loc86,0,GPR89,GPR89B,GPR89B,3367.206,84,11.95335277,0,0
2022.10.12,3,Loc87,0,GPR89,GPR89B,GPR89B,0,0,11.95335277,0,0
2022.10.12,3,Loc88,0,GPR89,GPR89B,GPR89B,870.541,15,7.047526673,0,0
2022.10.12,3,Loc89,0,GPR89,GPR89B,GPR89B,2852.397,91,3.283300199,0,0
2022.10.12,3,Loc90,0,GPR89,GPR89B,GPR89B,2793.225,36,14.13505155,0,0
2022.10.12,3,Loc91,0,GPR89,GPR89B,GPR89B,3690.026,80,17.89410589,0,0
2022.10.12,3,Loc92,0,GPR89,GPR89B,GPR89B,2876.169,49,6.387205387,0,0
2022.10.12,3,Loc93,0,GPR89,GPR89B,GPR89B,3294.174,54,4.919614148,0,0
2022.10.12,3,Loc94,0,GPR89,GPR89B,GPR89B,4168.129,99,42.45454545,1,0.016666667
2022.10.12,3,Loc95,0,GPR89,GPR89B,GPR89B,8365.121,110,160.1449275,9,0.15
2022.10.12,3,Loc96,0,GPR89,GPR89B,GPR89B,21844.098,58,84.94701987,12,0.2
2022.10.12,3,Loc01,2.5,GPR89,gpr89KO,gpr89KO,7436.139,147,48.155,25,0.416666667
2022.10.12,3,Loc02,2.5,GPR89,gpr89KO,gpr89KO,5437.517,117,36.96666667,2,0.033333333
2022.10.12,3,Loc03,2.5,GPR89,gpr89KO,gpr89KO,6556.119,87,60.38,12,0.2
2022.10.12,3,Loc04,2.5,GPR89,gpr89KO,gpr89KO,3997.052,82,41.425,3,0.05
2022.10.12,3,Loc05,2.5,GPR89,gpr89KO,gpr89KO,8634.193,113,31.64085189,5,0.083333333
2022.10.12,3,Loc06,2.5,GPR89,gpr89KO,gpr89KO,8854.225,72,60.199,5,0.083333333
2022.10.12,3,Loc07,2.5,GPR89,gpr89KO,gpr89KO,3305.437,48,19.228,0,0
2022.10.12,3,Loc08,2.5,GPR89,gpr89KO,gpr89KO,7293.034,72,56.959,32,0.533333333
2022.10.12,3,Loc09,2.5,GPR89,gpr89KO,gpr89KO,8513.317,135,63.15884116,21,0.35
2022.10.12,3,Loc10,2.5,GPR89,gpr89KO,gpr89KO,9395.778,96,90.642,14,0.233333333
2022.10.12,3,Loc11,2.5,GPR89,gpr89KO,gpr89KO,5277.376,61,76.64041451,10,0.166666667
2022.10.12,3,Loc12,2.5,GPR89,gpr89KO,gpr89KO,2257.629,53,7.678294574,0,0
2022.10.12,3,Loc13,2.5,GPR89,gpr89KO,gpr89KO,9071.117,129,82.837,11,0.183333333
2022.10.12,3,Loc14,2.5,GPR89,gpr89KO,gpr89KO,3232.836,44,33.96,1,0.016666667
2022.10.12,3,Loc15,2.5,GPR89,gpr89KO,gpr89KO,4725.573,54,70.317,9,0.15
2022.10.12,3,Loc16,2.5,GPR89,gpr89KO,gpr89KO,6993.105,57,69.151,24,0.4
2022.10.12,3,Loc17,2.5,GPR89,gpr89KO,gpr89KO,8572.384,117,52.056,19,0.316666667
2022.10.12,3,Loc18,2.5,GPR89,gpr89KO,gpr89KO,9382.361,132,76.80160321,17,0.283333333
2022.10.12,3,Loc19,2.5,GPR89,gpr89KO,gpr89KO,7009.179,49,78.715,15,0.25
2022.10.12,3,Loc20,2.5,GPR89,gpr89KO,gpr89KO,4008.286,46,60.40972973,2,0.033333333
2022.10.12,3,Loc21,2.5,GPR89,gpr89KO,gpr89KO,4330.799,35,24.27299129,1,0.016666667
2022.10.12,3,Loc22,2.5,GPR89,gpr89KO,gpr89KO,6655.837,163,12.534,0,0
2022.10.12,3,Loc23,2.5,GPR89,gpr89KO,gpr89KO,6377.276,92,82.31874299,26,0.433333333
2022.10.12,3,Loc24,2.5,GPR89,gpr89KO,gpr89KO,4495.578,116,44.275,1,0.016666667
2022.10.12,3,Loc25,2.5,GPR89,GPR89B,GPR89B,8866.707,174,35.34194215,6,0.1
2022.10.12,3,Loc26,2.5,GPR89,GPR89B,GPR89B,5865.926,156,12.85211996,0,0
2022.10.12,3,Loc27,2.5,GPR89,GPR89B,GPR89B,2738.704,17,4.825,0,0
2022.10.12,3,Loc28,2.5,GPR89,GPR89B,GPR89B,3471.206,24,69.24922441,3,0.05
2022.10.12,3,Loc29,2.5,GPR89,GPR89B,GPR89B,5888.521,89,13.51292658,0,0
2022.10.12,3,Loc30,2.5,GPR89,GPR89B,GPR89B,8195.023,73,76.15615305,24,0.4
2022.10.12,3,Loc31,2.5,GPR89,GPR89B,GPR89B,3765.115,67,11.34795613,0,0
2022.10.12,3,Loc32,2.5,GPR89,GPR89B,GPR89B,6274.843,49,82.59240759,19,0.316666667
2022.10.12,3,Loc33,2.5,GPR89,GPR89B,GPR89B,3686.879,91,16.29183267,0,0
2022.10.12,3,Loc34,2.5,GPR89,GPR89B,GPR89B,3405.963,62,15.992,0,0
2022.10.12,3,Loc35,2.5,GPR89,GPR89B,GPR89B,2836.707,50,17.06514995,0,0
2022.10.12,3,Loc36,2.5,GPR89,GPR89B,GPR89B,5210.28,103,30.22440538,3,0.05
2022.10.12,3,Loc37,2.5,GPR89,GPR89B,GPR89B,5769.378,86,66.944,17,0.283333333
2022.10.12,3,Loc38,2.5,GPR89,GPR89B,GPR89B,3350.632,75,15.01363194,0,0
2022.10.12,3,Loc39,2.5,GPR89,GPR89B,GPR89B,7537.592,51,99.102,29,0.483333333
2022.10.12,3,Loc40,2.5,GPR89,GPR89B,GPR89B,3678.522,38,19.189,0,0
2022.10.12,3,Loc41,2.5,GPR89,GPR89B,GPR89B,4137.171,78,14.51186791,0,0
2022.10.12,3,Loc42,2.5,GPR89,GPR89B,GPR89B,3321.392,18,75.55329457,7,0.116666667
2022.10.12,3,Loc43,2.5,GPR89,GPR89B,GPR89B,3960.319,27,76.60280843,6,0.1
2022.10.12,3,Loc44,2.5,GPR89,GPR89B,GPR89B,4403.348,21,80.874,6,0.1
2022.10.12,3,Loc45,2.5,GPR89,GPR89B,GPR89B,4925.289,59,16.374,0,0
2022.10.12,3,Loc46,2.5,GPR89,GPR89B,GPR89B,5199.4,27,69.3556701,14,0.233333333
2022.10.12,3,Loc47,2.5,GPR89,GPR89B,GPR89B,4775.123,30,74.02484472,15,0.25
2022.10.12,3,Loc48,2.5,GPR89,GPR89B,GPR89B,6284.806,138,15.88519637,0,0
2022.10.12,3,Loc49,2.5,control,eGFP,control,5153.994,86,77.21021021,14,0.233333333
2022.10.12,3,Loc50,2.5,control,eGFP,control,5512.756,73,57.36143411,7,0.116666667
2022.10.12,3,Loc51,2.5,control,eGFP,control,6107.58,138,15.377,0,0
2022.10.12,3,Loc52,2.5,control,eGFP,control,8820.632,118,41.118,14,0.233333333
2022.10.12,3,Loc53,2.5,control,eGFP,control,4658.494,62,13.033,0,0
2022.10.12,3,Loc54,2.5,control,eGFP,control,2240.977,5,3.598,0,0
2022.10.12,3,Loc55,2.5,control,eGFP,control,5237.521,92,20.559,0,0
2022.10.12,3,Loc56,2.5,control,eGFP,control,7869.707,119,62.46692607,17,0.283333333
2022.10.12,3,Loc57,2.5,control,scrambled,control,4412.908,62,62.652,13,0.216666667
2022.10.12,3,Loc58,2.5,control,scrambled,control,4828.351,79,67.90552764,8,0.133333333
2022.10.12,3,Loc59,2.5,control,scrambled,control,6828.115,105,141.4285714,29,0.483333333
2022.10.12,3,Loc60,2.5,control,scrambled,control,4853.51,104,7.987525988,0,0
2022.10.12,3,Loc61,2.5,control,scrambled,control,5794.266,53,77.927,18,0.3
2022.10.12,3,Loc62,2.5,control,scrambled,control,5107.358,55,59.34271845,11,0.183333333
2022.10.12,3,Loc63,2.5,control,scrambled,control,87.502,0,59.34271845,0,0
2022.10.12,3,Loc64,2.5,control,scrambled,control,5567.682,62,60.04446743,19,0.316666667
2022.10.12,3,Loc65,2.5,control,scrambled,control,5318.634,58,61.814,10,0.166666667
2022.10.12,3,Loc66,2.5,GPR89,gpr89KO,gpr89KO,4142.487,33,53.46446962,3,0.05
2022.10.12,3,Loc67,2.5,GPR89,gpr89KO,gpr89KO,5786.575,97,80.12553648,2,0.033333333
2022.10.12,3,Loc68,2.5,GPR89,gpr89KO,gpr89KO,3774.892,50,38.54282407,2,0.033333333
2022.10.12,3,Loc69,2.5,GPR89,gpr89KO,gpr89KO,47.646,0,38.54282407,0,0
2022.10.12,3,Loc70,2.5,GPR89,gpr89KO,gpr89KO,6245.123,54,71.77482679,21,0.35
2022.10.12,3,Loc71,2.5,GPR89,gpr89KO,gpr89KO,3788.637,38,81.16111111,6,0.1
2022.10.12,3,Loc72,2.5,GPR89,gpr89KO,gpr89KO,2799.864,23,60.34229576,3,0.05
2022.10.12,3,Loc73,2.5,GPR89,gpr89KO,gpr89KO,6384.398,66,52.22520661,23,0.383333333
2022.10.12,3,Loc74,2.5,GPR89,gpr89KO,gpr89KO,6092.447,51,40.82,23,0.383333333
2022.10.12,3,Loc75,2.5,GPR89,gpr89KO,gpr89KO,4783.748,29,71.946,12,0.2
2022.10.12,3,Loc76,2.5,GPR89,gpr89KO,gpr89KO,3210.933,33,9.392299688,0,0
2022.10.12,3,Loc77,2.5,GPR89,gpr89KO,gpr89KO,7396.942,75,57.33,36,0.6
2022.10.12,3,Loc78,2.5,GPR89,gpr89KO,gpr89KO,9383.9,182,74.357212,11,0.183333333
2022.10.12,3,Loc79,2.5,GPR89,gpr89KO,gpr89KO,5575.216,36,81.91623578,16,0.266666667
2022.10.12,3,Loc80,2.5,GPR89,gpr89KO,gpr89KO,3672.056,59,45.078,3,0.05
2022.10.12,3,Loc81,2.5,GPR89,GPR89B,GPR89B,4755.939,45,53.39607032,6,0.1
2022.10.12,3,Loc82,2.5,GPR89,GPR89B,GPR89B,4840.54,59,26.13522538,1,0.016666667
2022.10.12,3,Loc83,2.5,GPR89,GPR89B,GPR89B,5088.18,114,14.93924303,0,0
2022.10.12,3,Loc84,2.5,GPR89,GPR89B,GPR89B,5175.16,82,16.77623991,0,0
2022.10.12,3,Loc85,2.5,GPR89,GPR89B,GPR89B,7612.767,72,97.02306921,25,0.416666667
